Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,Grade_num,Average_Views
1401,A- ,NhacPro Tube,458,3568246,2079095197,2,4539509.163755459
1402,A- ,SandraCiresArt,647,6987276,762450462,2,1178439.6630602782
1403,A- ,Boyce Avenue,342,11715336,4220875406,2,12341740.953216374
1404,A- ,MINIC BABIES,16,235275,44938860,2,2808678.75
1405,A- ,Cris Devil Gamer,637,4205816,930054855,2,1460054.7174254318
1406,A- ,Humberto e Ronaldo,157,980156,336144858,2,2141050.050955414
1407,A- ,Maymo,277,2391801,1126589074,2,4067108.570397112
1408,A- ,DJ Game Remix in Thailand,343,1956107,640855322,2,1868382.862973761
1409,A- ,Al Nahar TV,35887,2889447,1241736579,2,34601.29236213671
1410,A- ,Amazon Prime Video Brasil,13,45793,33357745,2,2565980.3846153845
1411,A- ,MySpass,5398,1630693,2120449865,2,392821.39032975177
1412,A- ,FWF Indian Movies,873,1526912,601736023,2,689273.7949599084
1413,A- ,Ennahar tv,121387,2017921,859483866,2,7080.526464942704
1414,A- ,MAIKI021,798,7198107,750729697,2,940764.0313283209
1415,A- ,Toys Academy,523,1702383,699082886,2,1336678.5583173996
1416,A- ,Aphmau,2627,3949940,2150608967,2,818655.8686714884
1417,A- ,กระต่าย…,154,1068571,203828453,2,1323561.3831168832
1418,A- ,CanalKids - Brinquedos Surpresas,914,3406882,1066122287,2,1166435.762582057
1419,A- ,FailArmy,682,14136558,4894420827,2,7176570.127565983
1420,A- ,حول العالم !؟,1371,4802483,816275911,2,595387.2436177973
1421,A- ,КЛОНДАЙК-ТВ…,121,190001,60713289,2,501762.7190082645
1422,A- ,ToyLabTV,179,1311479,1074247695,2,6001383.77094972
1423,A- ,OficialHungria,36,6050979,1422351054,2,39509751.5
1424,A- ,Sorpresas Divertidas,667,1836170,601921316,2,902430.7586206896
1425,A- ,50CentVEVO,63,4718895,3464225247,2,54987702.333333336
1426,A- ,Bhojpuri HD Film,354,1088238,347370859,2,981273.6129943503
1427,A- ,Los Juguetes de Titi,1116,5269469,2327780806,2,2085825.0949820788
1428,A- ,Sevimli Dostlar,309,2401704,1618870946,2,5239064.550161812
1429,A- ,STRELKA Уличные Бои /…,2256,1079611,519736110,2,230379.48138297873
1430,A- ,Nickelodeon UK,1323,1325024,916201067,2,692517.813303099
1431,A- ,MasterChef Brasil,782,1921212,790374502,2,1010709.0818414323
1432,A- ,Jan Ackley,8,216849,59310990,2,7413873.75
1433,A- ,Cennet Kuşlarım TV,128,366480,85954713,2,671521.1953125
1434,A- ,Unique Vibes,430,323758,170952139,2,397563.11395348836
1435,A- ,What Would You Do?,220,2637063,688356947,2,3128895.213636364
1436,A- ,Milusik Lanusik,161,2179174,675811948,2,4197589.739130435
1437,A- ,Angry Birds,1697,2577647,3718848349,2,2191425.073070124
1438,A- ,Filmistaan,259,1550806,515529795,2,1990462.528957529
1439,A- ,Fun Friend Indian,33,624083,59964197,2,1817096.878787879
1440,A- ,はじめしゃちょーの畑,106,941230,141619046,2,1336028.7358490566
1441,A- ,Rtv Drama,1519,1343343,288384131,2,189851.30414746545
1442,A- ,おるたなChannel,1383,1981323,1358596595,2,982354.7324656544
1443,A- ,Basim Karbalaei / باسم…,678,3513030,1061826856,2,1566116.3067846608
1444,A- ,TheNewAdamb99,207,1342817,128086641,2,618776.0434782609
1446,A- ,Evan Kids,200,2469427,914255019,2,4571275.095
1447,A- ,Top5Gaming,255,1281107,199056596,2,780614.1019607843
1448,A- ,Raghav Digital,27,1983899,661738566,2,24508835.777777776
1450,A- ,Edu car toy school,831,982135,515257873,2,620045.5752105897
1452,A- ,Toy Egg Videos,602,988941,797011966,2,1323940.142857143
1453,A- ,My little Nastya,455,1046874,369256208,2,811552.1054945055
1454,A- ,Twins & Toys,63,1292398,440980625,2,6999692.46031746
1456,A- ,滾石唱片 ROCK RECORDS,4118,2129723,2356720673,2,572297.3950947062
1457,A- ,Aswini Tv,499,1017736,560240171,2,1122725.7935871743
1458,A- ,BIG OG-ANIC,21,805557,131735270,2,6273108.095238095
1459,A- ,Canal da Lelê,412,3427092,1042736575,2,2530914.0169902914
1460,A- ,ヒカル（Hikaru）,806,2734392,1529728429,2,1897926.0905707197
1461,A- ,AWESMR kids,1847,4565930,3303985862,2,1788839.1239848402
1462,A- ,We support you,1802,789277,252285978,2,140003.31742508325
1463,A- ,MBC GROUP,4947,5756281,3153143385,2,637384.9575500303
1464,A- ,Hiralal Mahto,78,90150,24762168,2,317463.6923076923
1466,A- ,Tic Tac Toy,315,1861708,908555930,2,2884304.5396825396
1467,A- ,TuCanalMiCanal,104,663011,537857722,2,5171708.865384615
1468,A- ,WatchMojo Español,1022,4576203,846234553,2,828018.1536203523
1469,A- ,Voice of Heart Music,778,2188954,838927856,2,1078313.439588689
1470,A- ,Wael Sharaf وائل شرف,604,729603,368663660,2,610370.298013245
1471,A- ,PewDiePie,3601,65995310,18684630003,2,5188733.6859205775
1472,A- ,NoobFromUA,3473,839315,688061179,2,198117.24128995105
1473,A- ,Super Kids TV,244,3025759,1601044814,2,6561659.073770491
1474,A- ,86 & Custom Protection NET,2502,1144345,611481861,2,244397.22661870503
1475,A- ,The Jerry Springer Show,3268,1184778,664552794,2,203351.52815177478
1476,A- ,BonBon TV,129,142516,58893670,2,456540.07751937985
1477,A- ,serial,1921,2293472,1666304371,2,867415.0812077043
1478,A- ,#Mind Warehouse,360,4644035,1337876967,2,3716324.908333333
1479,A- ,Tia Dani,259,1343883,310257045,2,1197903.6486486488
1480,A- ,Juliana Baltar,460,7090234,1435731933,2,3121156.3760869564
1481,A- ,Premium Digiplex Movies,232,2075952,944834824,2,4072563.896551724
1482,A- ,Viacom18 Motion Pictures,1084,1087411,550044639,2,507421.2536900369
1483,A- ,Google Россия,504,415252,315409060,2,625811.626984127
1484,A- ,Dobre Brothers,126,4546676,653337225,2,5185216.071428572
1485,A- ,برنامج هي وبس,1590,1386754,129724059,2,81587.45849056604
1486,A- ,Venus Regional,2863,2515931,855469926,2,298801.93014320644
1487,A- ,Rytta l ريتا,9,85910,27012127,2,3001347.4444444445
1489,A- ,Natti Natasha,17,1007128,191254670,2,11250274.705882354
1490,A- ,benny blanco,4,80521,66750293,2,16687573.25
1491,A- ,Polimer News,46419,1013339,435478046,2,9381.4611689179
1492,A- ,ElAlfaElJefeTV,68,1395713,416795697,2,6129348.485294118
1493,A- ,iDream Telugu Movies,68810,2176761,1410477548,2,20498.14776921959
1495,A- ,Baby Big Brain,901,795959,399703487,2,443622.0721420644
1496,A- ,MelendiOficialVEVO,52,963125,638301105,2,12275021.25
1497,A- ,HooplaKidz Brasil,184,1568285,363867757,2,1977542.1576086956
1498,A- ,Weird Stuff,436,670411,265255467,2,608384.0986238532
1499,A- ,FutureVEVO,129,4742093,2708707410,2,20997731.860465117
1501,A- ,MUEVA Records,27,4037690,1260510782,2,46685584.518518515
1502,A- ,QPark,244,4300870,343839616,2,1409178.7540983607
1503,A- ,Twine Cheeks,88,713126,80161302,2,910923.8863636364
1505,A- ,FOX,8583,1760600,1921538342,2,223877.23896073634
1506,A- ,Nickelodeon India,265,910721,423681929,2,1598799.7320754717
1507,A- ,AndrewSchrock,2469,1990073,1130779526,2,457990.8975293641
1508,A- ,Shivani Ka Thumka,55,502102,196687991,2,3576145.290909091
1509,A- ,TBNRFrags,1696,3007986,493779209,2,291143.40153301886
1510,A- ,I AM WILDCAT,915,6513108,1228262505,2,1342363.3934426229
1512,A- ,Klinik am Südring,637,689405,353318485,2,554660.1020408163
1513,A- ,ronaldOMG,1286,1738105,554731715,2,431362.14230171073
1514,A- ,Alan Becker,78,6139179,723897853,2,9280741.705128206
1516,A- ,Al Rojo Vivo,25101,1333787,763393831,2,30412.885183857215
1517,A- ,La Voz Kids Colombia,754,2812994,1575578665,2,2089626.876657825
1518,A- ,Peppa Pig em Português Brasil -…,255,2884019,464090974,2,1819964.6039215687
1519,A- ,Kara Sevda,1712,1563388,1350260390,2,788703.4988317757
1520,A- ,Subhro Banerjee,15,322070,44552021,2,2970134.7333333334
1521,A- ,VTC14 - Thời tiết - Môi…,78042,852952,689365351,2,8833.260949232465
1522,A- ,FUNnel Vision,434,6668267,6505882342,2,14990512.308755761
1523,A- ,Great Big Story,1917,2785058,836092463,2,436146.30307772564
1524,A- ,RT,40763,2995772,2516114490,2,61725.44930451635
1525,A- ,NHK,1742,729086,393349296,2,225803.26980482205
1526,A- ,Sony Pictures Entertainment,3124,2597786,2069921703,2,662586.9727912932
1527,A- ,Warner Bros. Pictures,2298,5956287,3432994097,2,1493905.177110531
1528,A- ,The Official Gummibär Channel,355,3363922,3297602857,2,9289022.132394366
1529,A- ,BBGro,36,762813,190778559,2,5299404.416666667
1530,A- ,Sofia Reyes,52,1379978,462270676,2,8889820.692307692
1531,A- ,Hakai,408,597257,212706766,2,521340.112745098
1532,A- ,Banco do Brasil,544,82922,109488889,2,201266.3400735294
1533,A- ,Maiara e Maraisa,74,4734192,3012780219,2,40713246.2027027
1534,A- ,Bolly Kick,582,2569118,956247971,2,1643037.7508591064
1535,A- ,兄者弟者,4129,2278563,1990196213,2,482004.4109953984
1537,A- ,Blu Toys Club Surprise,2267,7003498,8619544370,2,3802181.018967799
1538,A- ,Kid Studio,1168,2716765,1957159514,2,1675650.2688356165
1540,A- ,Ariana Grande`,107,26061003,275668692,2,2576342.9158878503
1541,A- ,HooplaKidz Deutsch,230,864748,157320523,2,684002.2739130434
1542,A- ,Jorge el Curioso en Español,124,1773222,535135139,2,4315605.95967742
1543,A- ,OyuncaX TV,1350,1906758,1581641136,2,1171586.0266666666
1544,A- ,BonJoviVEVO,130,3033493,3070535967,2,23619507.43846154
1545,A- ,RT en Español,42027,1726552,1131663531,2,26927.059533157255
1546,A- ,Cinekorn Movies,276,1617932,535354342,2,1939689.6449275361
1547,A- ,Max Maximov,376,1380835,307140973,2,816864.289893617
1548,A- ,#Refúgio Mental,312,6979032,1135440729,2,3639233.105769231
1549,A- ,DUCK-Vibes,3,284736,62275671,2,20758557.0
1551,A- ,Super Kids,84,2444479,586136311,2,6977813.226190476
1552,A- ,Jonni Valentayn,142,1914417,1326886102,2,9344268.323943662
1553,A- ,Chiquititas SBT,1388,3312224,1671895637,2,1204535.7615273774
1554,A- ,RobleisIUTU,346,5565489,1031576046,2,2981433.6589595377
1555,A- ,Myntra,1117,332987,309918457,2,277456.0940017905
1556,A- ,ABN Telugu,14918,1332182,256941268,2,17223.573401260222
1557,A- ,The X Factor UK,4155,6737396,5351304371,2,1287919.2228640192
1558,A- ,Аминка Витаминка,411,1842960,1763880178,2,4291679.265206813
1559,A- ,Funny Vines,135,1783560,504979598,2,3740589.6148148146
1560,A- ,Kinh Quốc Entertainment,53,384283,175946180,2,3319739.245283019
1561,A- ,Robocar POLI TV,1359,1631271,1467614051,2,1079922.0389992641
1562,A- ,Super Siah,218,1147499,325817295,2,1494574.7477064221
1563,A- ,Adult Swim,8599,3203596,2269196729,2,263890.76974066754
1564,A- ,Disney FR,2319,1806181,1749462132,2,754403.679172057
1565,A- ,fumikiri channel,136,757487,468228902,2,3442859.5735294116
1566,A- ,PinkVEVO,121,7650081,4115264804,2,34010452.92561983
1567,A- ,Puthiya Thalaimurai TV,151597,1706859,712765728,2,4701.71393893019
1568,A- ,Geetha Arts,1484,1032686,595115082,2,401020.9447439353
1569,A- ,DJ ALEX,248,747280,240717569,2,970635.3588709678
1570,A- ,KBSKpop,13546,2506031,1429180123,2,105505.69341503027
1571,A- ,MBC THE VOICE KIDS,300,4568109,2928673186,2,9762243.953333333
1572,A- ,RHINO,848,2423804,1805881889,2,2129577.699292453
1573,A- ,또봇 V (Tobot V),1088,1256545,1667747443,2,1532856.1056985294
1574,A- ,takahashi taiyou,1433,1873878,743127975,2,518581.9783670621
1575,A- ,Natkhat TV - Hindi Rhymes and Tales…,122,1018078,359942483,2,2950348.2213114756
1576,A- ,VGDR videos,97,301468,28436842,2,293163.3195876289
1577,A- ,CalumScottVEVO,43,1324250,637226709,2,14819225.790697675
1578,A- ,보겸 TV,8055,2534561,1070414960,2,132888.26319056487
1579,A- ,Voot Kids,235,503864,184263596,2,784100.4085106383
1580,A- ,WhiteZunder,4180,2960772,883368843,2,211332.2590909091
1581,A- ,ManoWalterVEVO,30,1639793,682411740,2,22747058.0
1582,A- ,Noticias Caracol,43468,959473,276064049,2,6350.971956381706
1583,A- ,Zapping Sauvage,407,618860,222444613,2,546546.9606879607
1584,A- ,Omar & Hana - Lagu Kanak-Kanak…,101,921738,418585507,2,4144410.9603960398
1585,A- ,PizzaSlice,145,702841,246877545,2,1702603.7586206896
1587,A- ,CANAL+,1136,223592,83092718,2,73144.99823943662
1588,A- ,Shemaroo Bollywood Comedy,940,2358605,697450678,2,741968.8063829787
1590,A- ,Бернард,187,415422,247081246,2,1321290.0855614974
1593,A- ,Stygma Beast,87,412358,64048785,2,736192.9310344828
1594,A- ,KIDS ZONE TV,135,2179914,467509616,2,3463034.1925925924
1595,A- ,Solo Enganchados,776,275155,108404687,2,139696.76159793814
1596,A- ,The Surprise For Kids,136,2788564,670807104,2,4932405.176470588
1597,A- ,OHA diyorum!,2370,4801222,2651086038,2,1118601.7037974684
1598,A- ,YAPYAP,2060,4230987,2394727608,2,1162489.1300970875
1599,A- ,FilterCopy,235,3092597,465088124,2,1979098.4
1600,A- ,Carinha de Anjo,1884,4089888,1714361387,2,909958.2733545648
1601,A- ,Zaccharie de la Mallée,39,59438,34537605,2,885579.6153846154
1602,A- ,Proximity,1182,7335491,3107986894,2,2629430.536379019
1603,A- ,Olympic,7292,2876126,1418540665,2,194533.8267964893
1605,A- ,Đỗ Duy Nam,99,1317339,396445858,2,4004503.616161616
1606,A- ,Johny FamilyShow,99,808908,174614923,2,1763787.101010101
1607,A- ,Hành Tinh Đồ Chơi - Toy Planet,469,901241,330080326,2,703796.0042643923
1608,A- ,Lyna,2324,3541861,1413952715,2,608413.3885542168
1609,A- ,Mundo Bita,45,922407,656311203,2,14584693.4
1610,A- ,Melliart,83,3992172,612452009,2,7378939.86746988
1611,A- ,AuronPlay,341,10025556,1376607004,2,4036970.6862170086
1612,A- ,ラファエル,1262,1966087,917011194,2,726633.2757527734
1613,A- ,SVF,721,1971785,928887396,2,1288332.0332871012
1614,A- ,ポッキー / PockySweets,2077,2118954,1856782092,2,893973.082330284
1615,A- ,SOUND ME HANG Official,83,1378098,556647818,2,6706600.21686747
1616,A- ,Trap City,1448,11078452,2933271644,2,2025740.0856353592
1617,A- ,Top Arab10s,908,1037346,304111140,2,334924.1629955947
1618,A- ,The Voice India Kids,552,1827987,769991029,2,1394911.2844202898
1619,A- ,허팝Heopop,1235,2273167,1690027375,2,1368443.2186234817
1620,A- ,Time In 913 تايم ان,157,982405,172389864,2,1098024.6114649682
1621,A- ,E! Entertainment,2989,1265946,943775267,2,315749.5038474406
1622,A- ,ElTrollino,1303,3484354,734608059,2,563782.0867229471
1623,A- ,Josh Grey,430,302719,159655969,2,371292.9511627907
1624,A- ,rey vegeta,388,45432,31458109,2,81077.60051546391
1625,A- ,Clevver News,17618,4276640,3636488231,2,206407.550857078
1626,A- ,BestKidsColoring,311,1707909,543029091,2,1746074.2475884245
1627,A- ,六六撩劇,7277,313250,268855018,2,36945.85928267143
1628,A- ,Angle Music Official Channel,9568,1290485,497575006,2,52004.07671404682
1629,A- ,Vivo,1344,1972788,552503410,2,411088.8467261905
1630,A- ,Onedio,1057,2495852,947744970,2,896636.6792809839
1631,A- ,Lovely Kids Thailand,559,2218212,1058465941,2,1893499.0
1632,A- ,Awakening Records,514,5751926,2524795914,2,4912054.307392996
1633,A- ,Red Arcade,233,2592401,657814726,2,2823239.1673819744
1634,A- ,BROO'S TV,38,655483,79327538,2,2087566.7894736843
1635,A- ,PoliceActivity,592,1125474,402144532,2,679298.1959459459
1636,A- ,Awadhesh Premi Official,187,1054890,287940147,2,1539786.8823529412
1637,A- ,Los juguetes de Arantxa,723,2136598,775316793,2,1072360.7095435685
1638,A- ,CuriosityStream,489,63446,138238603,2,282696.52965235175
1639,A- ,PJ Masks Official,218,1752996,578374251,2,2653092.8944954127
1640,A- ,Banglar Rs Music,493,683574,277439694,2,562758.0
1641,A- ,Trung Nguyên Official,65,143818,25601499,2,393869.2153846154
1642,A- ,Next9TvNews सीरियल…,30404,915574,407149985,2,13391.329594790159
1643,A- ,KHON IN LAM OFFICIAL,145,581055,122638219,2,845780.8206896551
1644,A- ,FunToys Collector Disney Toys…,2417,10718272,14185582037,2,5869086.486139843
1645,A- ,米津玄師,47,2247482,1057621242,2,22502579.617021278
1647,A- ,Мирошка ТВ,36,719811,140198570,2,3894404.722222222
1649,A- ,XclusiveGoGo (Old Channel),4386,45298,66861377,2,15244.272001823985
1650,A- ,LadyGagaVEVO,141,9461329,5562639871,2,39451346.60283688
1651,A- ,BW Record Official,324,152942,47200809,2,145681.50925925927
1652,A- ,Pinkfong! Canciones Infantiles,322,1123295,431925395,2,1341383.2142857143
1653,A- ,Pablo Alborán,140,3344659,2341355534,2,16723968.1
1654,A- ,Cartoon Network Россия,1164,1576200,477519288,2,410239.9381443299
1655,A- ,ЧЕРЕПАХА,180,512286,152594146,2,847745.2555555556
1656,A- ,jvnq,4295,4256912,1159204177,2,269896.1995343423
1657,A- ,Baby Nursery Rhymes,413,4630425,411578130,2,996557.215496368
1658,A- ,CJ SO COOL,673,5867668,1070842842,2,1591148.353640416
1659,A- ,GameMixTreize,3635,2456049,910076822,2,250365.0129298487
1660,A- ,김재원의 즐거운게임 세상,719,943475,452043892,2,628711.949930459
1661,A- ,ЛиПиСиН - Песенки…,110,722063,180466589,2,1640605.3545454545
1662,A- ,TapGameplay,9787,1137090,700129920,2,71536.7242260141
1663,A- ,Mariale,832,10090271,885145077,2,1063876.2944711538
1664,A- ,MiawAug,1637,2699400,557906361,2,340810.2388515577
1665,A- ,Dekja,1005,2215625,1006786274,2,1001777.3870646766
1666,A- ,酷酷的文,365,509852,167960749,2,460166.43561643834
1667,A- ,SBS 뉴스,48538,319155,455433472,2,9383.029214223907
1668,A- ,Soosloli PoP,2936,18271,67983755,2,23155.229904632153
1669,A- ,MeLlamanFredy,660,3155629,433518677,2,656846.4803030303
1670,A- ,Hannah Stocking,76,4637967,739087884,2,9724840.578947369
1671,A- ,MD Entertainment,5249,970898,476835845,2,90843.1787007049
1673,A- ,РОМАН ФЛОКИ,1069,1433565,257228659,2,240625.49953227316
1674,A- ,Netmediatama,23588,2073660,1383947955,2,58671.6955655418
1675,A- ,Rclbeauty101,390,13676932,3057980145,2,7840974.730769231
1676,A- ,LipaoGamer,6474,5947746,1426477659,2,220339.4592215014
1677,A- ,Indonesian Idol Junior,36,239887,42267265,2,1174090.6944444445
1678,A- ,Beyond Wrestling,1820,885521,372804421,2,204837.59395604394
1679,A- ,ABP ANANDA,48516,898453,294368764,2,6067.457416110149
1680,A- ,Grace's World,200,1504202,1366807569,2,6834037.845
1681,A- ,Naiara Azevedo,116,4090068,1289841608,2,11119324.206896551
1682,A- ,Tollywood Nagar,6926,782692,457705694,2,66085.14207334681
1683,A- ,DARK SECRETS,144,5573654,427334348,2,2967599.638888889
1684,A- ,Pyaar Lafzon Mein Kahan,241,1864611,473597788,2,1965136.0497925312
1685,A- ,Jokeasses,50,367360,45664161,2,913283.22
1686,A- ,BanderitaX,683,1833426,226114641,2,331060.96778916544
1687,A- ,KanhaiyaCassette,2621,976564,496709082,2,189511.28653185806
1688,A- ,Говорящий Том и…,294,2303847,904811881,2,3077591.431972789
1689,A- ,RK Duggal Studios,601,2062324,519477163,2,864354.6805324459
1690,A- ,Candy Play TV,347,2652980,926289053,2,2669420.902017291
1691,A- ,SuperToyzCollector,109,517753,92106416,2,845012.9908256881
1692,A- ,Las Aventuras de Dani y Evan,294,471814,205519592,2,699046.231292517
1693,A- ,Cambodia Wilderness,14,1167945,274461988,2,19604427.714285713
1694,A- ,Real Madrid Rueda de Prensa,1724,69107,23150848,2,13428.566125290023
1695,A- ,442oons,904,2109057,1223911603,2,1353884.5165929203
1696,A- ,TVBS NEWS,161245,581582,1048630388,2,6503.3358429718755
1697,A- ,Kanak News,37547,816774,409424537,2,10904.320904466402
1699,A- ,Pueblo Teehee - Canciones…,170,647430,239043709,2,1406139.4647058824
1700,A- ,ЮМОР ICTV -…,4736,1211864,644795263,2,136147.6484375
1701,A- ,Cloudy Network,20,118031,88441193,2,4422059.65
1702,A- ,БЕРИ И ДЕЛАЙ,985,2273304,354198335,2,359592.2182741117
1703,A- ,Team Edge,435,4784584,1390855431,2,3197368.8068965515
1704,A- ,Learn Colors For Kids,45,1026798,324889035,2,7219756.333333333
1705,A- ,TheSoundYouNeed,322,4712175,1915854909,2,5949859.96583851
1706,A- ,vicentefernandezVEVO,450,1208069,1444730410,2,3210512.0222222223
1707,A- ,МАМА+,72,527203,124754652,2,1732703.5
1709,A- ,AlNaharDrama,4087,2326062,1315094092,2,321774.9185221434
1710,A- ,FEM,318,88325,72530720,2,228084.0251572327
1711,A- ,창현거리노래방 쏭카페KPOP…,4328,1583176,785040920,2,181386.53419593346
1712,A- ,FamousTubeKIDS,275,1053443,252580086,2,918473.04
1713,A- ,PitbullVEVO,193,10165068,7396809370,2,38325437.15025907
1714,A- ,DreadMarIVEVO,55,924624,589540058,2,10718910.145454545
1715,A- ,TV-People,11793,1586613,1606875014,2,136256.6788773001
